informative_0,informative_1,informative_2,informative_3,informative_4,noise_0,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14
0.05056170714293955,0.499951333237829,-0.9959089311068651,0.6935985082913116,-0.41830152002691007,-4.903961530244938,4.143191569503518,8.256902905652709,-3.0800190192449013,-1.86166305246009,-3.7059817001469786,-0.27768817001894774,-3.1687055278197174,-2.2528024172580663,-4.85154901940313,-2.1357740569660004,2.4401713438137382,-0.31920134036508785,-4.057458893187167,-8.639804778107488
-1.5845772351121241,-0.6477067671218505,0.5985751739673772,0.3322500326099644,-1.1474766329454797,-5.673355251659501,4.620345723951457,-9.812018108937309,5.7626582408535025,-4.813643327357608,0.03533761770693604,-9.000109864331403,1.2500787553048018,-1.6091384626943057,-0.48307802012759715,10.327656266279865,-5.895931397147406,0.6660273093635576,-6.193707803242542,-0.8439515349601743
0.6186696890268814,-0.08798692834027545,0.42507239648702144,0.33225314537233536,-1.1568162609191428,1.277584569069023,-4.975896527395032,-0.8587846570725397,-3.5969565425485364,-1.86746385797327,9.146868023965698,-7.935149785148702,-2.720473646322988,-1.4250682897107305,-7.71792293263478,10.95438650727787,0.14081253157688436,6.911140545087928,8.21685934503384,5.947364449987221
0.3509971530825316,-0.606887283097402,1.5469793290157272,0.7233416087478579,0.046135567230164806,6.184943426361591,6.048328369251303,-5.8701743671707085,7.366632475691005,3.4511525366316373,0.907682972324952,4.396604122812657,-0.12289494572429899,-1.545239752716504,9.834278851857597,4.18938044900658,-6.18673446168938,-4.250398030237006,-3.1691204773258312,-11.15212570319218
-0.9829916534185322,0.054432738865157676,0.15989293507262803,-1.2089481591289206,2.2233602169111686,4.930290324505286,4.361953524164368,4.3861466730521155,8.632508851646232,2.725429475729157,-2.8510507719540197,4.314645713257269,3.919760467657504,0.9781117614261479,-0.6516940022074209,-1.3371214691123965,-6.111318596769256,-1.1761677857499166,8.52421864785163,9.954798202979621
0.39429521471439166,1.6923577152381537,-1.1128121538537732,1.6357475418015288,-1.3609655918364936,-8.181934059620616,-7.3098088870516,-3.1094456807888733,-5.8010931665326515,6.83922495545778,-2.9360673053937196,-1.7045071401671645,4.833479486500155,-3.5744364780452025,-1.969897085743485,-4.7430517831465675,4.242866213794857,12.281480231738499,5.6913159467323124,-2.9216744487608324
-0.6512258333298,0.5424513084033299,0.04800624719068911,-2.358073633011557,-1.105584043819401,-3.760957253738624,-1.4604048235396738,-8.115629741393622,3.616054094620777,-8.539273287893595,-3.2036446133416425,-0.5932186639270394,1.8747584634841168,6.769226298089672,4.613619129605497,5.683129970679197,-5.251606424005503,4.193641777590694,0.990486945453723,-1.2710584381083594
0.8378363539201328,2.087870868283119,0.9148409578006828,-0.2762033542650379,0.7965118987249309,0.3516815763754738,-7.863997062310725,-5.221203626417235,-4.662579618321443,1.7789077567338647,4.858763715067974,4.219138456768921,-3.623869212252979,-0.6772530586224191,2.067976165793007,2.6540144893262037,-7.380265447768498,0.08483792464425124,1.6399229091326784,-0.3083503819440372
-1.1437985718462247,0.509919782970217,-1.347460295091466,-0.009360100629907888,-0.13070463858816003,5.706453239608026,6.6062256569974975,-8.449179743824887,1.8076582779197072,1.5904060049152928,-4.152020528347253,7.050001038978596,0.2641000334422382,-2.486443457411926,-5.295741474780504,11.364428445945073,-1.661024624502293,5.054098104586656,2.9014799102450977,-3.4986058004716876
0.8020866136293581,-0.3029639671284725,1.2020025898120372,-0.1967452784783376,0.8365287021306153,0.894348902345395,-7.862226255161282,0.696969275174441,2.482360775136471,-7.803301841759758,-0.4770981945888242,-6.949496931508737,3.0405693654184223,-3.551808410271175,4.667657089358508,-4.250806959776504,-5.897849103158733,-0.25446989763479483,5.229615034000744,0.7208402786419563
0.7866022827541579,-1.8408758667985543,0.03754748651057455,0.035928051415857754,-0.7787399245569351,7.957258439338659,2.426228844912379,2.39152884172954,-1.0724479978731503,2.8772200535404817,-4.481184531853903,6.393577027595647,-8.74428706300958,-3.9050274173098787,-2.8790292580967325,11.957713897224416,0.9728070472866641,1.2128298102433481,5.014740767841835,-7.279783449034526
0.17941071435718353,-1.455534327195565,0.556185222950422,0.5097788545383667,0.30044554294822756,9.252689420816886,-7.969121307794555,-1.993566833989639,-0.2681370837748465,-0.18225994136951948,6.7044962569401845,-7.188449623919608,0.762218331997019,5.030465728212916,3.080340791055061,-3.0590047460062935,-4.933882013113273,6.228868040808218,14.220251798565409,-7.784113588689507
2.476584161449852,0.35234339654808555,0.067471000550668,-0.7322646997692349,0.2971412102800129,-12.665921433283263,-0.13691303072504699,2.6288139672886923,-10.883913095228957,2.311320233626809,6.274632434657298,-3.3982229181214176,6.7719854417411955,-1.230931167104743,1.8752457438821148,7.678515365642342,-3.5882213167141943,-0.033670162908571014,-6.36819843922228,-0.6512445681548741
-0.9617768011022458,1.2718186173259054,-0.6476445329744827,0.1584695369715993,1.990083016332528,6.252278577006338,6.943064439941623,-4.421821272133078,0.8763724044638528,1.2254849834575157,-5.585758335157788,1.038096348532667,-2.9228389833056156,2.564902209759119,3.696225507515898,1.8547940845475366,-1.0039480331248298,-4.069567222870145,-12.747393627520536,6.944742267678519
1.1641875606586463,0.24266015856716014,1.3799200970497907,-0.05455870545290261,0.7952339492930321,3.696246004043075,7.140461917450603,-13.008886169176533,1.3880816319191736,5.654716024397698,6.294762900564363,4.114671127104242,3.3280468301668846,-4.304463664303128,2.1007863793143944,3.3078678699231174,-0.35952308262843613,10.354027036096866,-3.46326349667022,-6.241063983684773
0.019089961907993495,-0.9054381367344626,0.43027133125845984,0.9346500630468874,-0.34610187222524125,-0.4897584576771723,2.5622287061051385,6.020686359086617,-1.4197062258480353,0.5267755945561121,3.217745003596101,-6.25971432238355,1.6614851610289116,7.138231545852184,3.2112964524659064,6.489854332012514,-0.4592481119599359,4.050267401462239,-2.1976679422206944,-3.385546755352097
-1.0971218835498175,-0.5281960691477324,-2.379775273987008,-0.6076836914911097,-1.0752900903037375,2.215073429914572,-9.89649523772339,-1.9980153002346732,-3.397114737929,3.2109951796645975,1.5074840479104785,-0.8821524189206695,6.016366893119392,-5.051289956182401,0.05609529112934165,-2.242331941465755,8.925394627257852,-0.7427155700116815,-2.104232614483812,-4.758218940348469
2.0224050665922606,-0.564875296812896,-1.5429290505926692,0.8708417789331119,-0.17521052684875305,-0.7939084772066312,1.5605013769420515,-3.4164991691259248,2.6292568560299365,-0.42674985254928555,-2.9226906586344277,3.1966912813526447,0.13266224175896027,-3.3125017251812845,1.1931593092408634,7.7496759823055905,3.5783478259141126,-2.928357072133372,-2.4869303819937434,-2.424366206425835
0.04860300668938603,0.1886462032351803,0.20931348847461803,-0.37444491650627654,0.954698597250924,8.489377871136961,-3.5677341080427905,-2.60096062723391,-4.106453474371104,2.4204982453347275,-0.3008968199179935,-1.816316270391011,10.384796081270839,-3.6169688520130334,7.052484785220833,-3.953558775535547,4.291407848661027,5.769625960184994,-2.16192937017089,-1.6783727585628918
0.5232476625104543,-0.495818519936454,-0.1714646096186858,-0.9443685994103146,0.2808646754181217,4.221814574518483,-0.536434223031413,-4.925689525145128,7.430287634286119,-8.236875857568418,-3.6888490861166314,6.501124308854047,1.53221081850221,-5.703615222204229,3.716826524276333,0.8209237311324297,1.4227487653556312,-1.4434624396582358,-5.593243590489338,6.320633389133345
0.7382471112975459,0.6507532310220859,0.6147406295738974,-0.1265685946742578,1.5788742470738537,0.9523182248670431,-1.2579982772068634,7.984985353093546,-3.2479043284821767,5.417458441576698,-4.642599148792591,-0.952477634559087,-4.352592174217406,0.6336710622922749,-4.568349694566606,4.946385467774193,13.350451235551077,2.7990118890013953,2.198799248966064,0.9020355719588709
-0.2071816771862039,0.030067081738773815,-0.33617983963528897,0.08126377095000947,-0.2405241774403785,-4.202396898468169,5.457104838162455,5.781938651733824,-7.57844944293921,-2.3944479429350745,-2.5287525404220768,0.1750221820565023,6.877706366534207,0.3220671273783089,3.3615680689305933,-7.553954240167765,-4.450006532757543,-1.6658373094981886,-6.28331437412572,-5.325236299422396
2.0321793255564504,0.42584671305274363,-1.6829648888583426,-0.43388637923051115,-1.4162275302358232,3.341152576507429,-1.3253175038545888,-1.0681791625998536,8.270050238693402,-3.534256765804818,-2.1243623931743807,7.1097598907488795,0.10296615418917437,3.0773688207454395,-0.31681670251707295,1.7951353146185423,0.20922878468134595,-6.003237886203125,-1.9784388452940265,-0.8096487697998076
0.8798989957682123,1.374593232372779,-0.45104290941193875,0.6135326281126559,-0.21015656295939672,5.093391964326327,0.4708808330657417,-1.4964951876137245,-3.8326001051461835,-1.228121998433417,-1.228499170401086,-5.217881206756766,4.647318923908066,0.5676422172229907,-11.656714670157307,-4.0361800139147626,-1.1536479070045782,-1.200427753826517,-4.401985895480905,4.603069495144082
0.408058165728342,1.7323985051241397,-0.3494479576644289,-1.2331368225253148,0.7182743889567151,-3.886306354671002,1.9638479295632651,-7.332729416673062,-0.20865444836559804,-8.669768700464807,0.7796094698300045,-0.06126124698295481,2.0016028691285612,-7.141245365845483,4.7430497716162066,-3.6211627916937155,3.8581504946815808,10.413566157951639,-0.8042568297401418,-0.8314936134595734
0.5165596324474883,0.6738014915009346,1.026454968872454,-0.681148429067322,-1.9660147211066379,0.3414769313161698,-5.081750842413632,-0.7385532013024667,-0.4301887430094817,-7.39263816053699,8.389389684786487,4.586999830694513,-3.758451553407021,-1.3951455157837798,-0.42562009283751534,-3.9814954147881827,4.375158732077259,-3.455205481052162,-4.925858205314887,8.655301960435985
1.0409063667950138,-0.4086503122624289,-1.2074004608317588,-1.168290282099549,1.1283733315399176,0.19414460294460523,3.0467196083657635,9.600743522860837,-1.685880503990842,-2.3482236145771744,3.898075937548401,-6.413055635387737,0.44786438790555183,0.05112778184024813,-7.884873122979573,-8.721527249797033,-1.7776615351320597,-3.5491682430622653,-1.7308501520123276,11.218012233820861
0.1808333132933886,0.30290203466058163,0.8503868709329685,-0.6769009451226653,-1.1251145907071787,-1.6691443288167824,-0.1537088842577021,-1.9569303486326963,-7.702017710422352,4.330590615467688,0.5630066133278192,7.491873138119972,0.0346409949600708,-3.0124251401393676,10.269563946174717,2.179291658252193,0.974838507418762,-0.24645619190953177,3.4941099245559504,4.078326567844145
-0.8529512801266511,-1.1045746143949728,-0.2910957984262273,-0.8909757321929944,0.03863521297931748,0.46621467379639503,2.535485854455693,-4.597168954658009,-1.3765235629639876,-9.793383070160365,2.038064980508179,1.489206809658735,4.029702321155072,-3.9573712861690997,5.806487527540753,1.2998687996247715,4.254385085906025,-8.5252237673734,10.793123741242914,1.4736884247588118
-0.48084914255057976,-0.07997948912369487,0.6497903361043563,1.4012768937731703,1.5559379151111754,-0.3589913594433055,4.647406507892631,-0.8466737707888208,5.924190942874009,7.041400762561809,-4.993315530425107,7.887214759416457,14.8225545149999,-4.252606236119972,-0.572775052796612,-3.666983768408984,-0.005271113743857756,-7.004271946774939,-0.31161929975304675,-3.0138050410021213
0.11492217981461954,0.2123702873739759,-0.5083802283826558,1.0059819923079054,1.5317908627010566,-0.018492733487966165,-1.5536093316593775,-0.8718686394636657,-5.281089552224696,-0.6859705520935235,2.925516353439934,-7.684476799917091,2.754831434115505,-1.5282132060972984,0.231930907617866,2.9437065925566714,13.024111225096693,5.3038072320893015,1.1507611306511125,-5.707934023715772
-0.5936018037153825,0.7641056650847913,-0.32956653889950804,-0.17111499491513626,0.18428475762614724,-1.2959151354505314,-3.3852854524205385,-10.839723330567093,-10.263647591285292,-4.421288575770992,4.649864220344057,-4.326148741010025,-1.7598797666874242,6.499757157276215,-4.619879378967766,-0.32329959790440815,4.150671359851017,1.0353586466195348,-1.6414992055512936,9.603409358905264
-0.4011768175804327,0.8951043772209051,-1.4958523645400124,-0.6953969087564817,-0.11941144147427377,-7.935621126769551,-2.479696373741654,14.28927341697066,0.019380258909236028,3.7429081655066296,5.453322450046693,8.129970301832213,5.357522029128433,-7.09086083236733,-11.968192208001236,1.5888007000182836,1.807982427285069,-1.2620405032471176,-1.9898318579217011,9.410660714326903
-1.0448237038820016,0.3606379837657692,-1.5149042991986297,0.05517757040402111,-1.4402648770248947,9.156387079324263,-1.6281391916980448,-3.1269391042124726,-10.911012149554494,-2.9051405615839627,-3.49577906119087,-4.061530048959747,-9.019594948897542,4.8041448843618975,1.2098144113608569,-7.518241904908298,-1.785020707559779,1.8654867750421746,8.077119939099815,0.2493300718052012
-0.14524673702192165,0.5080733000638405,2.203564018730217,1.0776343302296136,1.6172412099860323,-4.099893755670117,0.34428991436457135,-6.473975931640053,-3.100760991724381,-4.92142397590154,7.966687925151803,7.093525668621119,-7.076891855753073,-5.439104590014007,2.7303945136025662,6.97737973438724,5.229806032306459,-1.6090027560145597,8.912900972018308,4.441924718154297
0.0679721933773016,2.1157358407718037,-0.24125867389219266,-0.2521975074872346,-1.2820828282546444,2.651222601681027,0.28345699619532805,4.777129424901999,1.4905216151682197,3.2425914867554435,-6.276560012675093,-2.828240744133221,5.447368872437922,2.610283445432025,-5.899507699881434,0.04738722231950919,-5.321516085112314,0.023608346810896297,4.283608415107575,1.42676937461541
0.22225174651863316,1.0536004039064024,-0.6338581435034277,-0.3706021899672946,-0.4635449705682646,-5.162241022298967,-1.6467953501714678,-1.7507492198917853,-6.801217383259862,-4.274862581812719,5.589995676327422,12.644714660072879,2.38072682840417,-2.0612270891806035,1.3459875318996628,-0.12711453867247166,-2.8038382506397164,1.636893683281519,1.6447278180047036,3.356794707633563
-0.33145255509521593,-0.5903833863542031,-1.3500397240230495,1.3809681298362364,-1.971753076402296,-2.832781743617254,-1.7704158808924684,6.6283584471876065,3.4209455752593176,6.044821469579239,-2.7093644533863093,-2.6150986632410937,-3.7577466895092257,-2.7761833107933427,-2.094443388685444,1.9250258839771162,-1.1115463895040187,-9.023401862146192,6.639047609108824,2.807666088703143
-0.927082194592078,0.3437414502444053,1.011561741825199,-0.2086008137046158,-0.2832462909256119,-2.859768907196486,-4.373176287127259,-4.321938777770806,-1.2821093953142406,-10.767541129569667,1.3167996425464334,-6.063013532594715,-1.9354511156232292,-5.897908688301337,-9.009044708474145,-0.3803579151156921,-1.8250043329548085,-7.439232114846829,0.8741271823156409,0.9249213618273986
0.04947654298066868,-0.2613120423442343,0.8767424821475354,-0.48287868607678786,-0.9854184610505135,2.528736725883926,-2.7026391524309066,-1.1258867185034276,-4.956391462277297,6.3515689127569654,-11.18539446959531,-0.9677085600563867,3.72618548723346,-2.521603039791993,1.8740488516119242,-0.8910343651458732,-0.7029294752285233,-11.266353741999023,-0.5406627301399485,-1.2809362594115883
-0.4726628155357138,0.0962679439289491,1.2292133951136988,1.5998775141511075,-0.3994142762716403,-2.5097501198093837,5.7202361339449155,-1.2211376747532303,0.4396417410906947,-3.4544608987058467,0.09384445403688063,-0.8560543269418462,1.6182578200392257,1.1133999708761406,3.7490728325797718,-2.970461174631228,5.217068627504963,-6.488472074241591,-0.5632337939411494,3.9316121444090073
-1.4641835614607555,-1.3838662798176629,2.125322152815616,-0.4028697810483954,0.4579062166073701,-3.205861678839011,-10.23934660441422,-3.9757373438839116,2.8569750813407424,-12.693570143834398,2.080241337509121,-2.3762461111166155,-3.5178583097283243,1.3604597788121922,2.378040681737828,-2.386631873345305,3.6381531909150984,0.8023547097841942,5.359984201376287,3.1296700778257995
1.9172848529392297,-0.6801162405590278,-0.19457399322893792,-0.580595171588887,-1.0959160033229234,3.5958946232915374,1.2412851879768376,9.430197799955073,2.434555820079754,2.317457644772224,9.48020615847465,-1.4038964883496576,2.557845232843661,-5.154284742999275,-4.554770170743788,-1.230154272452886,3.394647862067078,0.10490521117039352,-4.256506320330348,1.565117659624393
0.7997555367606815,1.0656997694604582,-1.8737384374677049,0.9817106626077918,-0.23596711644264684,-1.4858753049763682,-5.1403683008046555,1.6270339575043669,-1.0551260470126786,2.3112577323888157,2.538874927178203,3.823251497068102,-4.082734397618636,0.17633014436317376,-8.33973202938884,4.044562478936971,-0.49918575298121437,4.103982650629495,-2.5224479660707457,-0.8569311599268683
0.18362631874731677,0.1978690014898948,-1.306538672323684,-0.3108709155936917,-0.9909132208147385,-2.380367091252094,8.387039407465384,-7.044347737321158,-6.385632649102677,6.628856932852419,7.441515142349386,2.2808708276101015,-0.6543540361060131,-0.8727827324037001,4.74220604836211,1.1039447428385147,-1.4476781749476375,8.247218830699106,-0.15631624844570752,6.9353449652198496
